Identification Brand,Identification Model,Identification Variant,Identification Year,Identification Body Type,Identification Seating Capacity,Identification Segment,Pricing Delhi Ex Showroom Price,Pricing Delhi On Road Price,Pricing Delhi Resale Value,Pricing Delhi Insurance Cost,Engine Cc,Engine Cylinders,Engine Type,Engine Turbo,Engine Bhp,Engine Torque,Engine Transmission,Engine Gears,Engine Drive,Engine 0 100 Sec,Engine Top Speed,Efficiency Fuel Type,Efficiency Mileage Arai,Efficiency Mileage City,Efficiency Mileage Highway,Efficiency Tank Capacity,Dimensions Length,Dimensions Width,Dimensions Height,Dimensions Wheelbase,Dimensions Ground Clearance,Dimensions Weight Kg,Dimensions Boot Liters,Dimensions Turning Radius,Ev Data Is Ev,Ev Data Battery Kwh,Ev Data Range Km,Ev Data Charging Ac Hours,Ev Data Charging Dc Min,Safety Ncap Stars,Safety Airbags,Safety Abs,Safety Esp,Safety Hill Hold,Safety Isofix,Safety Tpms,Safety Adas Level 2,Features Sunroof,Features Ventilated Seats,Features Cruise Control,Features Keyless Entry,Features Touchscreen Inch,Features 360 Camera,Features Wireless Charging,Features Connected Tech,Features Led Lights,Features Alloy Wheels,Warranty Years,Warranty Km,Warranty Service Km
Kia,EV6,GT Line RWD,2025,Crossover,5,Premium EV,6400000,7050000,Excellent,130000,0,0,Electric Motor,FALSE,229,350,Automatic,1,RWD,7.3,185,Electric,0,0,0,0,4695,1890,1550,2900,160,1985,520,5.7,TRUE,77.4,528,7,18,5,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,12.3,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Kia,EV6,GT Line AWD,2025,Crossover,5,Premium Electric SUV,7800000,8800000,Excellent,150000,0,0,Electric Motor,FALSE,320,605,Automatic,1,AWD,5.2,185,Electric,0,0,0,0,4695,1890,1550,2900,160,2100,490,5.8,TRUE,77.4,528,7.5,18,5,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,12.3,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,15000
Kia,Carnival,Limousine,2025,MPV,7,Premium MPV,3850000,4450000,Excellent,120000,2199,4,Diesel,TRUE,200,440,Automatic,8,FWD,9.8,195,Diesel,16.5,11,14.5,60,5150,1995,1750,3090,180,2150,620,5.8,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,12.3,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Kia,Carnival,Limousine Plus,2025,MPV,7,Luxury Executive,4250000,4900000,Excellent,125000,2199,4,Turbo Diesel,TRUE,200,440,Automatic,8,FWD,9.5,190,Diesel,16.5,11.2,14.8,60,5155,1995,1785,3090,170,2150,627,5.8,FALSE,0,0,0,0,5,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,12.3,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Glanza,E,2025,Hatchback,5,Premium Hatchback,725000,800000,Good,30000,1197,4,Petrol,FALSE,89,113,Manual,5,FWD,12,165,Petrol,22.3,17,20,37,3990,1745,1500,2520,170,925,318,4.8,FALSE,0,0,0,0,4,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,None,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,100000,10000
Toyota,Glanza,S,2025,Hatchback,5,Premium Hatchback,885000,1025000,Excellent,35000,1197,4,Petrol,FALSE,89,113,Manual,5,FWD,12.5,165,Petrol,22.5,17,20,37,3990,1745,1500,2520,170,960,318,4.85,FALSE,0,0,0,0,3,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,None,FALSE,TRUE,TRUE,7,FALSE,FALSE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Glanza,G,2025,Hatchback,5,Premium Hatchback,815000,935000,Excellent,35000,1197,4,Petrol,FALSE,89,113,Manual,5,FWD,11.5,165,Petrol,22.8,17,21,37,3990,1745,1500,2520,170,950,318,4.85,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,9,FALSE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Glanza,V,2025,Hatchback,5,Premium Hatchback,1020000,1180000,Excellent,40000,1197,4,Petrol,FALSE,90,113,AMT,5,FWD,12,165,Petrol,22.9,17.5,20,37,3990,1745,1500,2520,170,960,318,4.8,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Glanza,S AMT,2025,Hatchback,5,Premium Hatchback,835000,960000,Strong,42000,1197,4,Petrol,FALSE,89,113,AMT,5,FWD,13.5,165,Petrol,22.9,16,20,37,3990,1745,1500,2520,170,960,318,4.85,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,FALSE,TRUE,7,FALSE,FALSE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Glanza,G AMT,2025,Hatchback,5,Premium Hatchback,950000,1080000,Excellent,35000,1197,4,Petrol,FALSE,89,113,AMT,5,FWD,13.5,165,Petrol,22.9,17.5,20,37,3990,1745,1500,2520,170,950,318,4.8,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,9,FALSE,FALSE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Glanza,V AMT,2025,Hatchback,5,Premium Hatchback,1015000,1150000,Excellent,45000,1197,4,Petrol,FALSE,89,113,AMT,5,FWD,13.5,165,Petrol,22.9,17.5,20.5,37,3990,1745,1500,2520,170,950,318,4.85,FALSE,0,0,0,0,3,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Glanza,S CNG,2025,Hatchback,5,Premium Hatchback,990000,1120000,Excellent,30000,1197,4,Petrol,FALSE,76,98,Manual,5,FWD,14.5,155,CNG,30.6,24,28,55,3990,1745,1500,2520,170,1030,110,4.85,FALSE,0,0,0,0,3,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,FALSE,TRUE,7,FALSE,FALSE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Glanza,G CNG,2025,Hatchback,5,Premium Hatchback,990000,1120000,Strong,40000,1197,4,Petrol/CNG,FALSE,76,94,Manual,5,FWD,15.5,150,CNG,31,22,26,37,3990,1745,1500,2520,170,1030,180,4.8,FALSE,0,0,0,0,3,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,9,FALSE,FALSE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Urban Cruiser Taisor,E,2025,Crossover,5,Sub-Compact SUV,780000,880000,Strong,30000,1197,4,Petrol,FALSE,88,113,Manual,5,FWD,13,155,Petrol,21.79,16,20,37,3995,1765,1550,2520,190,980,308,4.9,FALSE,0,0,0,0,4,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,None,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,100000,10000
Toyota,Urban Cruiser Taisor,S,2025,Crossover,5,Sub-4m Compact SUV,880000,985000,Excellent,35000,1197,4,Petrol,FALSE,89,113,Manual,5,FWD,13,165,Petrol,21.79,16,19,37,3995,1765,1550,2520,190,1010,308,4.9,FALSE,0,0,0,0,4,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,None,FALSE,FALSE,TRUE,7,FALSE,FALSE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Urban Cruiser Taisor,S Plus,2025,Crossover,5,Sub-4m Compact SUV,880000,1012000,Strong,35000,1197,4,Petrol,FALSE,88,113,Manual,5,FWD,13,160,Petrol,21.79,18,20.5,37,3995,1765,1550,2520,190,1030,308,4.9,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,FALSE,TRUE,7,FALSE,FALSE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Urban Cruiser Taisor,G Turbo,2025,Crossover,5,Sub-4m Crossover,1150000,1300000,Strong,40000,998,3,Petrol,TRUE,99,148,Automatic,6,FWD,11,170,Petrol,20,14.5,18,37,3995,1765,1550,2520,190,1060,308,4.9,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Urban Cruiser Taisor,V Turbo,2025,Crossover,5,Compact SUV,1150000,1355000,Strong,45000,998,3,Petrol,TRUE,100,148,Automatic,6,FWD,11,175,Petrol,20,13.5,17,37,3995,1765,1550,2520,190,1050,308,4.9,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Single Pane,FALSE,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Urban Cruiser Taisor,V Turbo AT,2025,Crossover,5,B-Segment SUV,1350000,1550000,Excellent,54000,998,3,Petrol,TRUE,100,148,Automatic,6,FWD,10.5,175,Petrol,20,14.5,18,37,3995,1765,1550,2520,190,1120,308,4.9,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Urban Cruiser Taisor,E CNG,2025,Crossover,5,Sub-4 Meter SUV,900000,1030000,Strong,27000,1197,4,Petrol/CNG,FALSE,76,98,Manual,5,FWD,15.5,145,CNG,28.5,21,25,37,3995,1765,1550,2520,190,1060,210,4.9,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,100000,10000
Toyota,Rumion,S,2025,MPV,7,Compact MPV,1070000,1240000,Strong,32000,1462,4,Mild Hybrid,FALSE,102,137,Manual,5,FWD,13.5,165,Petrol,20.4,15,18.5,45,4395,1735,1690,2740,185,1210,209,5.2,FALSE,0,0,0,0,3,2,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,None,FALSE,FALSE,TRUE,7,FALSE,FALSE,TRUE,FALSE,FALSE,3,100000,10000
Toyota,Rumion,G,2025,MPV,7,Mid-Size MPV,1175000,1350000,Excellent,47000,1462,4,Mild Hybrid,FALSE,103,137,Manual,5,FWD,13.5,165,Petrol,20.5,14.5,18,45,4395,1735,1690,2740,185,1200,510,5.3,FALSE,0,0,0,0,3,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,7,FALSE,FALSE,TRUE,FALSE,TRUE,3,100000,10000
Toyota,Rumion,V,2025,MPV,7,Compact MPV,1145000,1320000,Excellent,45000,1462,4,Petrol,FALSE,103,137,Manual,5,FWD,13.5,155,Petrol,20.5,15,18,45,4395,1735,1690,2740,185,1200,209,5.2,FALSE,0,0,0,0,3,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,7,FALSE,FALSE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Rumion,S AT,2025,MPV,7,Compact MPV,1150000,1320000,Strong,57000,1462,4,Petrol,FALSE,103,137,Automatic,6,FWD,13.5,165,Petrol,20.5,14.5,18,45,4395,1735,1690,2740,185,1210,209,5.2,FALSE,0,0,0,0,3,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,FALSE,TRUE,7,FALSE,FALSE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Rumion,G AT,2025,MPV,7,Compact MPV,1240000,1440000,Excellent,45000,1462,4,Hybrid,FALSE,103,137,Automatic,6,FWD,13,165,Petrol,20,14.5,18,45,4395,1735,1690,2740,185,1200,209,5.2,FALSE,0,0,0,0,3,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,TRUE,TRUE,7,FALSE,FALSE,TRUE,FALSE,TRUE,3,100000,10000
Toyota,Rumion,V AT,2025,MPV,7,Compact MUV,1255000,1470000,Strong,45000,1462,4,Mild Hybrid,FALSE,101,137,Automatic,6,FWD,12.5,165,Petrol,20.5,14.5,17.5,45,4395,1735,1690,2740,185,1200,209,5.2,FALSE,0,0,0,0,4,4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Rumion,S CNG,2025,MPV,7,MUV,1100000,1250000,Excellent,35000,1462,4,Petrol/CNG,FALSE,87,121,Manual,5,FWD,14,145,CNG,26.11,20,23,45,4395,1735,1690,2740,185,1250,150,5.2,FALSE,0,0,0,0,3,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,FALSE,TRUE,7,FALSE,FALSE,TRUE,FALSE,FALSE,3,100000,10000
Toyota,Urban Cruiser Hyryder,E,2025,SUV,5,Mid-Size SUV,1164000,1347000,Good,48000,1462,4,Petrol,FALSE,102,137,Manual,5,FWD,12,165,Petrol,21.12,16.5,19.5,45,4365,1795,1645,2600,210,1200,373,5.4,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,3,100000,10000
Toyota,Urban Cruiser Hyryder,S,2025,SUV,5,Compact SUV,1170000,1360000,Excellent,41000,1462,4,Mild Hybrid,FALSE,102,137,Manual,5,FWD,12.5,165,Petrol,21.12,15,18,45,4365,1795,1645,2600,210,1200,373,5.4,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,TRUE,TRUE,7,FALSE,FALSE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Urban Cruiser Hyryder,G,2025,SUV,5,Mid-Size SUV,1725000,1950000,Strong,86250,1490,3,Strong Hybrid,FALSE,114,122,CVT,1,FWD,12,170,Hybrid,28,23,26,45,4365,1795,1645,2600,210,1265,265,5.4,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Panoramic,FALSE,TRUE,TRUE,9,FALSE,FALSE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Urban Cruiser Hyryder,V (Strong Hybrid),2025,SUV,5,C-Segment SUV,2050000,2360000,Excellent,65000,1490,3,Strong Hybrid,FALSE,114,141,CVT,1,FWD,11.5,175,Petrol,27.97,24,26,45,4365,1795,1645,2600,208,1295,255,5.2,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Panoramic,TRUE,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Urban Cruiser Hyryder,S AT,2025,SUV,5,Compact SUV,1350000,1550000,Strong,45000,1462,4,Mild Hybrid,FALSE,101,137,Automatic,6,FWD,12.5,170,Petrol,20.58,15,18,45,4365,1795,1645,2600,210,1240,373,5.4,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,TRUE,TRUE,7,FALSE,FALSE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Urban Cruiser Hyryder,G AT (Mild Hybrid),2025,SUV,5,Compact SUV,1485000,1720000,Excellent,55000,1462,4,Mild Hybrid,FALSE,102,137,Automatic,6,FWD,12,170,Petrol,20.58,14.5,18,45,4365,1795,1645,2600,208,1210,373,5.4,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Panoramic,FALSE,TRUE,TRUE,9,FALSE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Urban Cruiser Hyryder,V AT Strong Hybrid,2025,SUV,5,C-Segment SUV,2050000,2360000,Excellent,61500,1490,4,Hybrid,FALSE,115,141,CVT,1,FWD,12,170,Hybrid,27.97,24,22,45,4365,1795,1645,2600,210,1300,255,5.4,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Panoramic,FALSE,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Urban Cruiser Hyryder,S Hybrid,2025,SUV,5,Compact SUV,1720000,1980000,Excellent,65000,1490,3,Strong Hybrid,FALSE,114,122,CVT,1,FWD,12.5,170,Petrol,28,23,21,45,4365,1795,1645,2600,208,1320,255,5.4,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,TRUE,TRUE,7,FALSE,FALSE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Urban Cruiser Hyryder,G Hybrid,2025,SUV,5,Compact SUV,1750000,2100000,Excellent,50000,1490,3,Strong Hybrid,FALSE,114,122,CVT,1,FWD,12.5,175,Hybrid,27.97,23,25,45,4365,1795,1645,2600,208,1265,255,5.4,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Panoramic,FALSE,TRUE,TRUE,9,FALSE,FALSE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Urban Cruiser Hyryder,V Hybrid,2025,Crossover,5,Compact SUV,2050000,2350000,Excellent,72000,1490,3,Strong Hybrid,FALSE,114,141,CVT,1,FWD,12,175,Hybrid,27.97,24,21,45,4365,1795,1645,2600,208,1295,355,5.4,FALSE,0.76,2,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Panoramic,TRUE,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Urban Cruiser Hyryder,V AWD,2025,SUV,5,Compact SUV,1750000,2050000,Excellent,52000,1462,4,Mild Hybrid,FALSE,101,137,Manual,5,AWD,12.5,170,Petrol,19.39,14,18,45,4365,1795,1645,2600,210,1240,373,5.4,FALSE,0,0,0,0,4,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Panoramic,FALSE,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Urban Cruiser Hyryder,S CNG,2025,Crossover,5,Compact SUV,1420000,1650000,Strong,45000,1462,4,Petrol/CNG,FALSE,87,121,Manual,5,FWD,14,165,CNG,26.6,20,24,55,4365,1795,1645,2600,208,1280,250,5.4,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,TRUE,TRUE,7,FALSE,FALSE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Urban Cruiser Hyryder,G CNG,2025,SUV,5,Compact SUV,1390000,1590000,Excellent,45000,1462,4,Petrol/CNG,FALSE,87,121,Manual,5,FWD,14.5,155,CNG,26.6,22,25,45,4365,1795,1645,2600,210,1240,265,5.4,FALSE,0,0,0,0,4,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,TRUE,TRUE,9,FALSE,FALSE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Innova Crysta,GX,2025,MPV,7,Premium MPV,2100000,2450000,Excellent,75000,2393,4,Diesel,TRUE,150,343,Manual,5,RWD,12.5,175,Diesel,14.5,11,15,55,4735,1830,1795,2750,175,1800,300,5.4,FALSE,0,0,0,0,4,3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,FALSE,TRUE,8,FALSE,FALSE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Innova Crysta,GX Plus,2025,MPV,7,Premium MUV,2250000,2600000,Excellent,75000,2393,4,Diesel,TRUE,150,343,Manual,5,RWD,13,170,Diesel,14.5,11,14,55,4735,1830,1795,2750,178,1800,300,5.4,FALSE,0,0,0,0,4,3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,8,FALSE,FALSE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Innova Crysta,VX,2025,MPV,7,Premium MPV,2600000,3100000,Excellent,90000,2393,4,Diesel,TRUE,150,343,Manual,5,RWD,13,170,Diesel,15.3,11,14,55,4735,1830,1795,2750,178,1855,300,5.4,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,8,FALSE,FALSE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Innova Crysta,ZX,2025,MPV,7,Premium MUV,2600000,3050000,Excellent,95000,2694,4,Petrol,FALSE,166,245,Automatic,6,RWD,12,170,Petrol,10.5,8,10.5,65,4735,1830,1795,2750,178,1780,300,5.4,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,TRUE,TRUE,TRUE,8,FALSE,FALSE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Innova Hycross,G,2025,MPV,8,D-Segment MPV,2050000,2380000,Excellent,65000,1987,4,Petrol,FALSE,171,205,CVT,7,FWD,11.5,180,Petrol,16.1,11,14.5,52,4755,1850,1795,2850,185,1580,300,5.7,FALSE,0,0,0,0,5,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,FALSE,TRUE,8,FALSE,FALSE,FALSE,TRUE,FALSE,3,100000,10000
Toyota,Innova Hycross,GX,2025,MPV,7,Premium MUV,2025000,2380000,Excellent,75000,1987,4,Petrol,FALSE,171,205,CVT,7,FWD,11.5,175,Petrol,16.1,11.5,14.5,52,4755,1845,1790,2850,185,1590,300,5.7,FALSE,0,0,0,0,5,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,None,FALSE,TRUE,TRUE,10.1,FALSE,FALSE,TRUE,TRUE,FALSE,3,100000,10000
Toyota,Innova Hycross,VX Hybrid,2025,MPV,7,Premium MUV,2700000,3080000,Excellent,95000,1987,4,Strong Hybrid,FALSE,181,188,CVT,1,FWD,9.5,175,Petrol,23.24,18,21,52,4755,1850,1795,2850,185,1680,300,5.4,FALSE,0,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Panoramic,FALSE,TRUE,TRUE,10.1,FALSE,FALSE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Innova Hycross,ZX Hybrid,2025,MPV,7,Premium MPV,3150000,3650000,Excellent,95000,1987,4,Strong Hybrid,FALSE,184,206,CVT,1,FWD,9.5,175,Hybrid,23.24,18,21,52,4755,1850,1795,2850,185,1700,695,5.4,FALSE,0.8,0,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,10.1,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Innova Hycross,ZX (O) Hybrid,2025,MPV,7,Premium MPV,3150000,3700000,Excellent,120000,1987,4,Strong Hybrid,FALSE,184,206,CVT,1,FWD,9.5,175,Hybrid,23.24,18,20,52,4755,1850,1795,2850,185,1695,300,5.7,FALSE,1.6,5,0,0,5,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Panoramic,TRUE,TRUE,TRUE,10.1,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Fortuner,4x2 MT Petrol,2025,SUV,7,Premium SUV,3550000,4050000,Excellent,145000,2694,4,Petrol,FALSE,166,245,Manual,5,RWD,12.5,175,Petrol,10.5,8,10,80,4795,1855,1835,2745,225,1980,296,5.8,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,8,FALSE,FALSE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Fortuner,4x2 AT Petrol,2025,SUV,7,Premium SUV,3500000,4100000,Excellent,120000,2694,4,Petrol,FALSE,166,245,Automatic,6,RWD,11.5,180,Petrol,10,7.5,9.5,80,4795,1855,1835,2745,225,2020,296,5.8,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,TRUE,TRUE,TRUE,10.25,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Fortuner,4x2 MT Diesel,2025,SUV,7,Premium D-Segment SUV,3750000,4350000,Excellent,150000,2755,4,Diesel,TRUE,204,420,Manual,6,RWD,10.5,180,Diesel,14.5,11,13.5,80,4795,1855,1835,2745,225,2050,296,5.8,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Fortuner,4x2 AT Diesel,2025,SUV,7,Premium SUV,3850000,4500000,Excellent,96000,2755,4,Diesel,TRUE,201,500,Automatic,6,RWD,10.5,180,Diesel,14,9.5,12.5,80,4795,1855,1835,2745,225,2085,716,5.8,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,TRUE,TRUE,TRUE,8,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Fortuner,4x4 MT Diesel,2025,SUV,7,Premium SUV,4250000,4950000,Excellent,150000,2755,4,Diesel,TRUE,201,420,Manual,6,4WD,11,180,Diesel,14,10,12.5,80,4795,1855,1835,2745,225,2150,296,5.8,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,TRUE,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Fortuner,4x4 AT Diesel,2025,SUV,7,Premium Full-Size SUV,5400000,6400000,Excellent,180000,2755,4,Diesel,TRUE,204,500,Automatic,6,4WD,10.5,180,Diesel,14.5,10,12.5,80,4795,1855,1835,2745,225,2200,296,5.8,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,TRUE,TRUE,TRUE,9,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Fortuner Legender,4x2 AT Diesel,2025,SUV,7,Premium SUV,4400000,5100000,Excellent,120000,2755,4,Diesel,TRUE,204,500,Automatic,6,RWD,10.5,180,Diesel,14.4,10.5,13.5,80,4795,1855,1835,2745,225,2150,300,5.8,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,None,TRUE,TRUE,TRUE,10.25,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Fortuner,Legender 4x4 AT Diesel,2025,SUV,7,Premium Full-Size SUV,5050000,5810000,Excellent,120000,2755,4,Diesel,TRUE,201,500,Automatic,6,4WD,10.5,180,Diesel,14.5,9.5,12.5,80,4795,1855,1835,2745,225,2180,300,5.8,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,None,TRUE,TRUE,TRUE,10.25,TRUE,TRUE,TRUE,TRUE,TRUE,3,100000,10000
Toyota,Hilux,Std 4x4 MT,2025,Pickup,5,Premium Lifestyle Pickup,3550000,4150000,Excellent,135000,2755,4,Diesel,TRUE,201,420,Manual,6,4WD,11.5,175,Diesel,12,9.5,11,80,5325,1855,1815,3085,217,2150,1000,6.4,FALSE,0,0,0,0,5,7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,None,FALSE,TRUE,TRUE,8,FALSE,FALSE,TRUE,TRUE,TRUE,3,100000,10000
